2	533	4	799.858	328.744	773.959	435.535
2	534	4	773.959	435.535	785.672	426.12
2	580	4	785.607	418.547	773.307	407.777
2	594	4	773.815	403.635	770.19	424.747
2	595	4	770.19	424.747	780.889	443.736
2	2053	11	615.702	566.73	768.886	433.265
2	2054	11	768.886	433.265	773.061	398.295
2	2088	11	802.172	403.295	769.433	423.232
2	2089	11	769.433	423.232	722.714	484.449
2	2170	11	803.312	393.861	770.147	430.409
2	2171	11	770.147	430.409	819.147	374.644
2	2197	11	701.62	406.998	774.918	428.172
2	2198	11	774.918	428.172	712.279	443.808
2	2205	11	815.022	376.334	774.626	432.156
2	2206	11	774.626	432.156	752.105	448.672
2	14	0	776.087	432.28	771.736	425.558
2	18	0	770.313	407.531	747.225	461.01
2	66	0	769.631	418.102	766.616	448.765
2	479	4	779.826	381.48	761.318	426.073
2	491	4	787.659	419.118	737.015	436.811
2	505	4	755.59	336.143	764.626	359.677
2	557	4	758.895	337.453	762.737	360.021
2	573	4	784.855	421.316	781.135	397.215
2	577	4	766.947	319.312	772.52	360.741
2	669	4	766.442	339.443	762.006	348.024
2	2047	11	772.468	349.955	764.176	358.997
2	2101	11	761.136	356.228	757.384	350.413
2	2111	11	783.166	420.662	779.671	400.916
2	19	0	747.225	461.01	769.563	442.432
2	2045	11	795.931	392.939	787.03	416.606
2	480	4	761.318	426.073	779.771	402.368
3	482	4	815.714	366.373	831.416	304.308
3	483	4	831.416	304.308	828.21	312.331
3	503	4	819.047	337.384	819.713	310.208
3	520	4	819.356	374.104	818.222	367.929
3	521	4	818.222	367.929	824.835	275.672
3	569	4	826.543	312.9	828.479	303.22
3	637	4	809.944	365.801	817.739	317.823
3	1918	10	822.151	355.531	829.202	322.64
3	1930	10	809.155	370.484	827.622	304.155
3	2070	11	814.94	379.855	816.049	372.717
3	2071	11	816.049	372.717	810.943	380.548
3	2072	11	810.943	380.548	826.889	303.941
3	2183	11	817.091	377.822	816.444	378.371
3	2448	13	830.077	326.601	827.808	314.252
3	2477	13	820.2	332.693	819.252	308.916
3	2534	13	840.074	220.652	820.004	306.223
3	22	0	814.606	369.532	827.585	314.027
3	2482	13	829.569	306.947	835.14	304.615
3	484	4	828.21	312.331	786.826	321.892
3	568	4	820.38	294.968	826.543	312.9
3	570	4	828.479	303.22	781.178	300.279
3	1931	10	827.622	304.155	786.957	329.005
3	2073	11	826.889	303.941	780.406	325.618
3	2442	13	735.824	447.468	832.661	320.428
3	2444	13	822.137	299.293	824.431	277.44
3	2449	13	827.808	314.252	785.576	305.468
3	2463	13	799.975	287.655	827.626	308.364
3	2464	13	827.626	308.364	820.145	357.485
3	2481	13	773.692	361.024	829.569	306.947
3	2483	13	835.14	304.615	805.782	389.374
3	2512	13	808.483	306.151	828.155	305.369
3	2513	13	828.155	305.369	786.31	270.26
3	2535	13	820.004	306.223	813.608	259.986
3	524	4	823.798	361.849	822.461	301.047
3	2087	11	821.756	334.039	802.172	403.295
3	2515	13	811.284	280.156	813.57	309.185
3	2530	13	823.347	333.318	810.482	288.053
3	2575	13	816.36	341.952	856.711	225.285
3	2588	13	822.918	333.786	800.258	267.451
3	7	0	808.357	374.708	775.553	331.378
3	21	0	760.516	402.066	814.606	369.532
3	24	0	801.098	312.957	812.495	357.792
3	57	0	813.096	362.753	805.09	323.818
3	159	1	821.852	367.091	802.283	215.535
3	274	2	812.169	383.813	774.705	456.56
3	523	4	781.29	322.158	823.798	361.849
3	537	4	794.139	378.667	817.698	363.196
3	538	4	817.698	363.196	783.324	301.995
3	1928	10	815.71	358.186	822.372	375.573
3	1932	10	786.957	329.005	824.915	359.148
3	2069	11	781.68	367.213	814.94	379.855
3	2182	11	718.288	393.429	817.091	377.822
3	2202	11	740.703	371.176	815.57	370.431
3	2203	11	815.57	370.431	736.313	354.434
3	2204	11	736.313	354.434	815.022	376.334
3	2492	13	783.859	295.404	811.327	369.675
3	2493	13	811.327	369.675	788.746	339.068
3	2544	13	826.208	326.374	815.29	363.092
3	2545	13	815.29	363.092	781.962	299.268
3	504	4	819.713	310.208	755.59	336.143
3	2443	13	832.661	320.428	822.137	299.293
3	2452	13	821.293	308.875	780.803	339.305
3	2478	13	819.252	308.916	779.447	348.819
3	2487	13	816.92	316.921	822.748	281.071
3	2505	13	831.343	320.148	826.94	279.072
3	2516	13	813.57	309.185	817.14	293.274
3	2454	13	826.754	332.254	835.64	327.789
3	2501	13	817.889	274.589	823.832	324.05
3	2551	13	806.593	219.884	823.978	324.047
3	2099	11	801.325	380.894	806.392	358.986
3	35	0	803.898	374.11	783.974	309.556
3	509	4	795.894	402.886	803.255	378.79
3	2157	11	797.971	416.845	802.271	384.777
3	667	4	799.651	385.06	801.487	397.723
3	510	4	803.255	378.79	775.173	326.566
3	518	4	765.653	356.06	815.026	384.521
3	636	4	744.667	360.692	809.944	365.801
3	695	4	759.527	359.933	807.387	389.418
3	2179	11	808.294	383.202	737.991	366.411
3	606	4	834.748	326.889	803.859	308.464
3	1919	10	829.202	322.64	790.693	333.902
3	2472	13	836.864	326.923	828.78	327.469
3	2473	13	828.78	327.469	785.79	281.517
3	2486	13	829.207	334.806	816.92	316.921
3	2497	13	831.058	332.396	812.291	303.09
3	2510	13	823.736	275.388	831.057	328.341
3	2511	13	831.057	328.341	808.483	306.151
3	2541	13	829.023	324.786	686.435	433.922
3	2552	13	823.978	324.047	807.629	267.836
4	1	0	796.569	379.996	792.784	332.636
4	476	4	801.457	364.212	787.291	339.25
4	532	4	820.93	360.529	799.858	328.744
4	539	4	783.324	301.995	785.353	317.102
4	547	4	780.757	316.966	797.841	334.064
4	656	4	777.457	335.777	782.863	336.356
4	1500	8	778.714	308.974	774.559	305.08
4	1501	8	774.559	305.08	761.172	282.936
4	1941	10	795.893	343.131	801.017	328.338
4	2084	11	767.369	462.138	786.109	330.476
4	2450	13	785.576	305.468	783.683	289.823
4	2492	13	783.859	295.404	811.327	369.675
4	2494	13	788.746	339.068	790.145	323.967
4	2503	13	781.601	311.364	774.886	291.226
4	2547	13	797.185	310.282	792.818	279.155
4	2591	13	811.984	357.802	792.663	326.059
4	2617	13	796.717	304.707	791.192	301.606
4	36	0	783.974	309.556	792.247	331.193
4	487	4	780.09	300.607	774.252	339.897
4	546	4	758.879	368.361	780.757	316.966
4	555	4	777.12	297.683	779.867	320.121
4	571	4	781.178	300.279	787.499	402.366
4	2527	13	774.825	283.959	782.066	320.765
4	2600	13	791.905	304.728	788.889	334.934
4	2605	13	770.182	324.754	768.425	316.451
4	59	0	782.518	325.499	816.204	345.399
4	500	4	768.659	321.266	775.813	329.613
4	2085	11	786.109	330.476	798.5	342.161
4	2116	11	774.165	323.297	798.491	345.604
4	2117	11	798.491	345.604	793.317	345.785
4	2475	13	766.967	316.481	754.626	303.572
4	2587	13	790.221	304.303	822.918	333.786
4	8	0	775.553	331.378	739.951	334.165
4	30	0	727.456	332.734	774.059	329.419
4	31	0	774.059	329.419	781.311	438.908
4	39	0	752.401	349.06	783.24	333.059
4	40	0	783.24	333.059	746.845	312.605
4	47	0	803.037	331.128	782.161	333.846
4	48	0	782.161	333.846	793.66	392.372
4	52	0	754.436	360.647	783.734	344.066
4	53	0	783.734	344.066	756.726	374.219
4	54	0	756.726	374.219	783.915	326.159
4	58	0	805.09	323.818	782.518	325.499
4	474	4	765.539	333.953	817.909	354.852
4	477	4	787.291	339.25	753.979	363.564
4	488	4	774.252	339.897	741.622	345.759
4	501	4	775.813	329.613	763.715	453.643
4	511	4	775.173	326.566	740.082	333.397
4	607	4	803.859	308.464	778.905	335.212
4	608	4	778.905	335.212	742.096	327.925
4	645	4	778.725	321.445	814.472	326.535
4	655	4	724.168	364.089	777.457	335.777
4	657	4	782.863	336.356	757.368	305.965
4	683	4	769.706	338.535	753.336	368.243
4	1903	10	768.614	330.677	797.237	332.928
4	2113	11	752.956	347.519	787.191	349.658
4	2436	13	768.865	340.388	781.374	370.432
4	2445	13	824.431	277.44	788.895	343.196
4	2479	13	779.447	348.819	747.45	365.379
4	2592	13	792.663	326.059	779.854	339.248
4	2593	13	779.854	339.248	807.006	324.926
4	2608	13	789.672	274.629	781.598	338.907
4	2609	13	781.598	338.907	778.842	284.336
4	27	0	775.129	300.402	742.052	353.324
4	37	0	792.247	331.193	780.526	308.402
4	38	0	780.526	308.402	752.401	349.06
4	183	1	517.14	243.933	770.448	311.514
4	184	1	770.448	311.514	692.22	268.429
4	486	4	765.357	320.109	780.09	300.607
4	496	4	766.918	325.662	771.957	314.237
4	527	4	780.527	324.315	770.285	294.762
4	540	4	785.353	317.102	762.862	307.383
4	554	4	803.152	321.561	777.12	297.683
4	560	4	760.191	289.077	772.336	295.256
4	565	4	748.642	370.71	780.307	308.406
4	566	4	780.307	308.406	773.067	315.133
4	567	4	773.067	315.133	820.38	294.968
4	616	4	714.921	376.744	770.925	301.788
4	617	4	770.925	301.788	735.763	428.115
4	1499	8	754.744	294.16	778.714	308.974
4	1699	9	735.867	188.515	772.479	295.1
4	1747	9	757.654	285.915	772.115	299.086
4	1748	9	772.115	299.086	763.548	308.976
4	1758	9	770.929	258.638	780.716	295.009
4	1942	10	801.017	328.338	767.345	305.303
4	1943	10	767.345	305.303	713.849	421.899
4	2502	13	823.832	324.05	781.601	311.364
4	2508	13	813.83	339.172	780.92	310.0
4	2509	13	780.92	310.0	823.736	275.388
4	2546	13	781.962	299.268	797.185	310.282
4	2584	13	800.574	288.485	773.081	300.061
4	2585	13	773.081	300.061	806.827	315.213
4	1765	9	812.228	127.418	787.678	277.194
4	2461	13	800.345	387.111	790.714	287.614
4	2532	13	791.521	279.947	796.565	288.566
4	2581	13	802.838	312.386	780.04	289.973
4	46	0	788.644	381.226	803.037	331.128
4	553	4	784.379	399.215	803.152	321.561
4	2114	11	787.191	349.658	790.875	327.931
4	42	0	746.398	335.87	795.416	313.226
4	43	0	795.416	313.226	751.802	296.744
4	2583	13	811.973	293.762	800.574	288.485
4	2586	13	806.827	315.213	790.221	304.303
4	2599	13	777.949	291.24	791.905	304.728
4	2616	13	772.036	294.803	796.717	304.707
5	69	0	775.287	364.511	754.205	375.876
5	78	0	713.002	399.426	737.068	375.762
5	88	0	744.267	370.721	704.954	381.917
5	95	0	707.722	401.75	744.313	381.201
5	110	0	730.779	378.72	741.41	385.926
5	565	4	748.642	370.71	780.307	308.406
5	599	4	694.187	399.192	728.301	378.77
5	641	4	696.174	396.245	738.592	379.327
5	646	4	814.472	326.535	736.903	370.717
5	659	4	748.745	376.369	742.494	385.369
5	2118	11	793.317	345.785	737.525	384.78
5	2148	11	709.072	399.811	740.898	393.816
5	2457	13	751.483	366.598	737.253	381.879
5	2523	13	788.064	361.499	733.073	388.542
5	70	0	754.205	375.876	739.02	382.838
5	73	0	700.723	405.792	689.256	408.699
5	87	0	682.946	418.54	744.267	370.721
5	106	0	695.246	401.312	697.814	398.201
5	610	4	714.745	391.053	677.105	414.068
5	648	4	715.046	399.538	661.366	422.645
5	661	4	697.631	412.127	718.375	398.17
5	1925	10	706.016	400.178	770.937	373.856
5	2123	11	699.544	397.095	689.259	404.875
5	2200	11	711.667	406.184	728.118	388.718
5	74	0	689.256	408.699	694.142	408.754
5	75	0	694.142	408.754	714.148	390.3
5	81	0	689.464	408.083	696.548	400.751
5	640	4	688.816	404.578	696.174	396.245
5	2124	11	689.259	404.875	694.342	403.702
5	2129	11	682.258	392.777	693.486	388.803
5	2130	11	693.486	388.803	694.916	391.222
5	2131	11	694.916	391.222	678.664	411.589
5	2140	11	694.496	400.18	715.652	380.86
5	2151	11	686.613	391.695	689.887	387.345
5	96	0	744.313	381.201	732.241	446.928
5	642	4	738.592	379.327	740.792	368.114
5	647	4	736.903	370.717	715.046	399.538
5	658	4	757.368	305.965	748.745	376.369
5	660	4	742.494	385.369	697.631	412.127
5	693	4	718.017	430.536	734.49	390.273
5	1958	10	740.242	369.884	712.454	405.327
5	2133	11	738.397	400.598	739.535	383.057
5	2134	11	739.535	383.057	701.868	412.577
5	2174	11	737.028	369.567	753.705	344.673
5	2189	11	739.982	375.627	712.644	411.749
5	585	4	756.988	392.498	743.062	388.57
5	662	4	718.375	398.17	803.498	396.076
5	665	4	716.22	403.951	744.212	403.618
5	2044	11	712.586	400.581	795.931	392.939
5	2055	11	773.061	398.295	744.512	404.071
5	2094	11	794.183	393.05	744.496	407.208
5	2132	11	678.664	411.589	738.397	400.598
5	2201	11	728.118	388.718	740.703	371.176
6	74	0	689.256	408.699	694.142	408.754
6	80	0	723.957	368.53	689.464	408.083
6	81	0	689.464	408.083	696.548	400.751
6	106	0	695.246	401.312	697.814	398.201
6	639	4	758.903	310.141	688.816	404.578
6	640	4	688.816	404.578	696.174	396.245
6	647	4	736.903	370.717	715.046	399.538
6	687	4	728.116	380.609	699.144	403.146
6	711	5	819.622	234.384	694.436	412.879
6	1923	10	724.797	378.534	691.006	412.718
6	1924	10	691.006	412.718	706.016	400.178
6	1958	10	740.242	369.884	712.454	405.327
6	1966	10	728.211	365.92	713.118	393.763
6	2123	11	699.544	397.095	689.259	404.875
6	2124	11	689.259	404.875	694.342	403.702
6	2174	11	737.028	369.567	753.705	344.673
6	2189	11	739.982	375.627	712.644	411.749
6	2196	11	671.113	457.481	701.62	406.998
6	2573	13	733.737	361.065	807.365	289.035
6	2613	13	829.805	240.909	703.205	409.949
6	72	0	731.366	367.003	700.723	405.792
6	82	0	696.548	400.751	733.378	353.422
6	100	0	651.907	427.729	689.883	411.058
6	101	0	689.883	411.058	711.722	417.198
6	105	0	690.935	444.847	695.246	401.312
6	586	4	743.062	388.57	683.091	414.484
6	587	4	683.091	414.484	696.833	476.55
6	598	4	729.568	416.228	694.187	399.192
6	652	4	702.56	426.562	689.888	407.386
6	653	4	689.888	407.386	714.803	414.23
6	679	4	684.123	423.106	700.309	419.034
6	688	4	699.144	403.146	681.831	445.411
6	712	5	694.436	412.879	751.046	303.186
6	1651	9	835.308	293.976	692.61	412.686
6	1652	9	692.61	412.686	749.337	301.461
6	1899	10	712.907	418.169	699.471	409.106
6	1900	10	699.471	409.106	797.085	400.26
6	1954	10	710.714	449.959	697.948	401.564
6	1955	10	697.948	401.564	726.482	422.946
6	1984	10	697.741	426.199	691.389	409.728
6	1985	10	691.389	409.728	681.341	422.474
6	2000	10	708.32	430.577	696.039	420.802
6	2063	11	709.853	390.692	685.958	411.749
6	2064	11	685.958	411.749	693.976	415.642
6	2065	11	693.976	415.642	703.978	456.443
6	2122	11	736.748	390.151	699.544	397.095
6	2125	11	694.342	403.702	705.949	376.542
6	2127	11	711.063	409.027	690.646	400.946
6	2128	11	690.646	400.946	682.258	392.777
6	2135	11	701.868	412.577	666.036	398.84
6	2139	11	669.411	403.973	694.496	400.18
6	2142	11	730.552	398.231	691.286	404.069
6	2143	11	691.286	404.069	755.022	460.778
6	2150	11	741.804	367.634	686.613	391.695
6	2161	11	754.077	432.797	706.846	413.701
6	2614	13	703.205	409.949	701.559	387.646
6	2167	11	635.126	443.133	709.324	401.641
6	94	0	702.134	427.182	707.722	401.75
6	107	0	697.814	398.201	730.338	458.593
6	2062	11	756.354	314.248	709.853	390.692
6	2615	13	701.559	387.646	772.036	294.803
6	1749	9	763.548	308.976	783.66	276.74
6	1921	10	759.004	307.691	759.457	316.48
6	629	4	717.978	392.441	676.612	423.027
6	1554	8	815.624	227.197	842.363	198.721
6	2568	13	827.866	226.794	795.25	276.581
6	694	4	734.49	390.273	759.527	359.933
6	1389	8	824.213	281.423	693.546	424.065
6	2152	11	689.887	387.345	718.613	355.404
6	604	4	679.834	431.836	751.561	339.055
6	613	4	694.891	433.829	753.71	348.881
6	1990	10	703.1	432.211	711.433	421.335
6	1993	10	694.845	431.306	711.471	419.422
6	1994	10	711.471	419.422	710.912	420.733
6	1996	10	692.805	431.423	713.537	416.78
6	2524	13	733.073	388.542	826.357	279.084
6	1493	8	818.847	247.637	849.498	209.899
7	628	4	727.747	420.319	717.978	392.441
7	681	4	732.669	434.373	717.057	397.891
7	1906	10	731.524	419.555	738.231	471.67
7	1954	10	710.714	449.959	697.948	401.564
7	1987	10	703.973	428.063	703.211	434.274
7	1994	10	711.471	419.422	710.912	420.733
7	1997	10	713.537	416.78	712.807	436.76
7	2022	10	713.412	421.907	711.023	438.861
7	2043	11	725.832	419.287	712.586	400.581
7	2126	11	705.949	376.542	711.063	409.027
7	2147	11	735.015	447.102	709.072	399.811
7	2154	11	723.006	428.217	715.033	418.815
7	2181	11	724.079	431.103	718.288	393.429
7	2199	11	712.279	443.808	711.667	406.184
7	77	0	718.319	423.109	713.002	399.426
7	93	0	715.139	440.691	702.134	427.182
7	97	0	732.241	446.928	701.138	440.588
7	373	3	732.684	367.283	712.355	431.949
7	374	3	712.355	431.949	683.234	366.444
7	612	4	691.951	436.565	694.891	433.829
7	651	4	734.376	436.022	702.56	426.562
7	675	4	714.656	426.166	683.477	459.759
7	692	4	727.66	463.696	718.017	430.536
7	1390	8	693.546	424.065	756.007	303.315
7	1944	10	713.849	421.899	750.075	473.423
7	1947	10	704.218	485.812	710.167	427.863
7	1948	10	710.167	427.863	703.659	426.845
7	1949	10	703.659	426.845	694.892	449.969
7	1964	10	757.711	452.233	708.034	422.857
7	1965	10	708.034	422.857	728.211	365.92
7	1982	10	701.153	421.388	713.161	428.109
7	1983	10	713.161	428.109	697.741	426.199
7	1986	10	681.341	422.474	703.973	428.063
7	1988	10	703.211	434.274	705.556	418.929
7	1989	10	705.556	418.929	703.1	432.211
7	1991	10	711.433	421.335	691.009	436.89
7	1992	10	691.009	436.89	694.845	431.306
7	1995	10	710.912	420.733	692.805	431.423
7	1998	10	712.807	436.76	714.104	451.956
7	1999	10	714.104	451.956	708.32	430.577
7	2001	10	696.039	420.802	730.779	462.792
7	2006	10	647.738	451.064	708.987	427.121
7	2007	10	708.987	427.121	731.616	468.742
7	2015	10	640.521	431.093	704.098	430.967
7	2016	10	704.098	430.967	715.029	466.778
7	2208	11	713.752	404.536	707.819	423.09
7	2209	11	707.819	423.09	628.771	406.472
7	2468	13	655.783	416.332	702.747	420.821
7	2469	13	702.747	420.821	755.782	414.326
7	76	0	714.148	390.3	718.319	423.109
7	102	0	711.722	417.198	734.981	429.201
7	654	4	714.803	414.23	724.168	364.089
7	674	4	667.282	435.223	714.656	426.166
7	680	4	700.309	419.034	732.669	434.373
7	1898	10	735.769	416.41	712.907	418.169
7	1981	10	725.24	430.773	701.153	421.388
7	2021	10	641.47	411.112	713.412	421.907
7	2042	11	734.577	443.056	725.832	419.287
7	2155	11	715.033	418.815	761.635	431.421
7	2162	11	706.846	413.701	734.169	468.768
7	2177	11	720.355	382.831	714.853	420.96
7	2190	11	712.644	411.749	724.868	430.398
7	2191	11	724.868	430.398	630.581	413.778
8	71	0	739.02	382.838	731.366	367.003
8	110	0	730.779	378.72	741.41	385.926
8	372	3	686.082	346.805	732.684	367.283
8	600	4	728.301	378.77	773.115	445.269
8	623	4	742.965	375.261	690.646	373.026
8	643	4	740.792	368.114	810.842	359.126
8	2120	11	738.749	360.046	728.262	356.739
8	2145	11	788.074	401.895	718.941	365.342
8	2158	11	802.271	384.777	732.844	372.023
8	2159	11	732.844	372.023	820.396	359.239
8	2173	11	751.834	377.836	737.028	369.567
8	2188	11	790.92	406.046	739.982	375.627
8	2202	11	740.703	371.176	815.57	370.431
8	2458	13	737.253	381.879	780.171	392.337
8	79	0	737.068	375.762	723.957	368.53
8	28	0	742.052	353.324	794.48	413.319
8	489	4	741.622	345.759	785.13	352.607
8	529	4	724.989	353.209	783.136	371.085
8	2137	11	706.093	360.552	738.512	363.034
8	2138	11	738.512	363.034	669.411	403.973
8	2522	13	745.173	356.474	788.064	361.499
8	2572	13	839.144	213.784	733.737	361.065
9	134	1	587.421	310.56	555.494	318.931
9	136	1	550.427	320.946	712.253	390.338
9	380	3	572.315	305.896	551.068	308.239
9	400	3	583.168	297.416	540.24	330.022
9	418	3	572.654	320.342	543.692	319.476
9	419	3	543.692	319.476	594.649	346.74
9	432	3	590.699	354.009	548.064	327.264
9	433	3	548.064	327.264	529.186	355.403
9	444	3	488.365	359.896	552.587	319.449
9	445	3	552.587	319.449	543.545	291.721
9	1121	7	484.711	296.051	543.27	320.326
9	1122	7	543.27	320.326	541.625	262.855
9	1141	7	520.01	363.923	550.051	320.341
9	1142	7	550.051	320.341	604.681	297.591
9	1193	7	567.389	315.555	488.765	326.093
9	1197	7	557.228	298.326	550.823	314.744
9	1198	7	550.823	314.744	501.888	326.057
9	1204	7	536.507	285.747	544.338	322.904
9	1205	7	544.338	322.904	505.859	323.912
9	1219	7	531.87	330.803	547.701	323.371
9	1220	7	547.701	323.371	516.498	331.496
9	1261	7	502.009	324.679	540.864	312.422
9	135	1	555.494	318.931	550.427	320.946
10	165	1	555.727	264.48	576.781	247.762
10	166	1	576.781	247.762	557.827	236.143
10	187	1	655.542	268.258	580.696	254.412
10	188	1	580.696	254.412	554.033	228.191
10	202	1	613.388	248.009	590.566	251.916
10	203	1	590.566	251.916	576.279	228.577
10	208	1	601.266	184.397	585.541	248.348
10	210	1	582.339	248.643	569.783	232.151
10	211	1	569.783	232.151	578.348	241.841
10	212	1	578.348	241.841	611.832	184.027
10	216	1	534.521	214.062	577.298	252.034
10	217	1	577.298	252.034	583.033	203.661
10	222	1	583.857	196.991	584.621	234.142
10	235	1	535.819	189.795	574.761	244.974
10	236	1	574.761	244.974	527.233	249.538
10	253	1	571.436	226.918	581.399	253.021
10	254	1	581.399	253.021	576.239	199.059
10	258	1	580.958	197.968	579.229	253.983
10	259	1	579.229	253.983	552.456	288.634
10	261	1	579.116	295.128	579.014	258.117
10	262	1	579.014	258.117	627.453	216.288
10	209	1	585.541	248.348	582.339	248.643
11	276	2	821.179	370.165	715.274	500.432
11	277	2	715.274	500.432	690.892	519.045
11	278	2	690.892	519.045	726.449	493.478
11	279	2	726.449	493.478	725.789	485.153
11	280	2	725.789	485.153	724.379	495.891
11	282	2	719.22	492.857	747.914	478.898
11	284	2	677.205	532.32	713.526	500.543
11	286	2	738.607	476.329	721.983	496.474
11	287	2	721.983	496.474	734.027	493.174
11	288	2	734.027	493.174	719.205	492.016
11	289	2	719.205	492.016	790.736	435.965
11	290	2	790.736	435.965	721.228	495.035
11	2008	10	731.616	468.742	724.849	485.63
11	2078	11	746.459	483.135	714.035	492.424
11	2079	11	714.035	492.424	683.964	482.62
11	2090	11	722.714	484.449	690.589	473.997
11	2105	11	762.695	465.751	721.701	484.928
11	2106	11	721.701	484.928	799.951	405.482
11	281	2	724.379	495.891	719.22	492.857
11	283	2	747.914	478.898	677.205	532.32
11	1876	10	739.689	471.641	752.783	457.916
11	1895	10	737.584	484.229	769.053	442.443
11	1907	10	738.231	471.67	673.215	525.362
11	2040	11	740.466	482.336	766.961	447.687
11	2051	11	737.924	470.835	650.587	580.804
11	1971	10	730.192	466.629	722.324	466.939
11	1972	10	722.324	466.939	730.737	468.53
11	1973	10	730.737	468.53	721.173	471.858
11	2023	11	739.772	476.23	750.165	438.23
11	2038	11	734.866	471.049	690.886	498.469
11	2163	11	734.169	468.768	741.817	448.266
12	307	3	566.308	363.83	538.95	394.892
12	309	3	544.384	400.977	522.53	358.213
12	320	3	609.09	487.017	557.861	396.348
12	401	3	540.24	330.022	541.128	398.366
12	402	3	541.128	398.366	598.165	403.415
12	464	3	609.322	391.49	546.486	396.27
12	465	3	546.486	396.27	582.054	351.736
